450.,0.110528,0.478201,0.007556999999999994,0.0052745,0.334298,-0.439715,-0.05524899999999999,0.12010999999999995,0.08801550000000002,0.701521,-0.03431355,-0.273041,0.011063950000000017,0.088187,0.08391549999999999
470.,0.0922545,0.438389,0.0057208499999999995,0.00413979,0.316575,-0.3814025,-0.04361664999999999,0.10025579999999996,0.07148321000000007,0.624746,-0.0249066,-0.21761950000000002,0.00816560999999999,0.0713768,0.07240121000000002
490.,0.0763466,0.397783,0.004356399999999996,0.00327483,0.299409,-0.3279896,-0.034301,0.08319460000000002,0.05760316999999998,0.551078,-0.017916149999999992,-0.17128359999999998,0.006026019999999993,0.05771560000000002,0.06270817000000001
510.,0.0629196,0.35842,0.003294849999999988,0.0026065,0.282868,-0.28053360000000005,-0.026932150000000002,0.06877730000000006,0.04639549999999998,0.48379200000000006,-0.0128162,-0.1330986,0.004477700000000001,0.046460300000000024,0.054315499999999975
530.,0.051718,0.32134,0.0025505499999999987,0.00209501,0.26719,-0.23917,-0.021186049999999998,0.05684750000000001,0.037361989999999956,0.42227999999999993,-0.009059150000000002,-0.10238699999999999,0.0032923399999999978,0.037310499999999996,0.04723199000000001
550.,0.0425211,0.287279,0.0019276000000000015,0.00168869,0.252268,-0.20371910000000001,-0.016668799999999998,0.0469722,0.03006030999999998,0.3670290000000001,-0.006378850000000005,-0.0778971,0.002470159999999999,0.030074199999999975,0.04117630999999999
570.,0.0349961,0.256218,0.001463649999999997,0.00137342,0.238089,-0.1733501,-0.013156350000000004,0.03887170000000001,0.02417458,0.31893699999999997,-0.004455299999999995,-0.05832409999999999,0.00185718,0.024205700000000004,0.03619457999999999
590.,0.0288285,0.228274,0.0011490499999999987,0.00112026,0.224769,-0.14759450000000002,-0.010429250000000001,0.032213200000000004,0.01944573999999999,0.27602400000000005,-0.003039199999999999,-0.04305449999999999,0.0013692400000000007,0.019589199999999987,0.03169174000000001
610.,0.0238041,0.203211,0.0008840499999999973,0.000919421,0.212124,-0.1257761,-0.00828255,0.02679450000000002,0.015849579000000003,0.23887700000000003,-0.0020326999999999984,-0.03087110000000002,0.0010211790000000005,0.015642500000000004,0.02786957899999998
630.,0.0196989,0.180876,0.0006928500000000018,0.000761412,0.200508,-0.10724330000000001,-0.006611949999999998,0.022286500000000008,0.012696588000000009,0.20629599999999995,-0.0013320500000000013,-0.02174589999999999,0.0007805380000000008,0.012758100000000008,0.02462358800000002
650.,0.0163679,0.16111,0.0005273499999999993,0.000632479,0.189388,-0.09168540000000001,-0.005297449999999999,0.018564800000000003,0.010281521000000016,0.17822199999999996,-0.0008174999999999988,-0.014424900000000001,0.0005836209999999994,0.01027610000000001,0.021701520999999994
670.,0.0136145,0.143397,0.00042574000000000084,0.00052705,0.178846,-0.0783547,-0.004258960000000001,0.015534220000000003,0.008469950000000004,0.15354299999999999,-0.0004611900000000002,-0.0087575,0.00044596000000000045,0.008359220000000002,0.019341949999999997
690.,0.0113675,0.127933,0.00033600500000000033,0.000438701,0.169012,-0.06728319999999999,-0.003429795000000001,0.013067989999999991,0.006656299000000004,0.132543,-0.00023333999999999855,-0.00444749999999999,0.0003504590000000009,0.006795789999999986,0.017207298999999995
710.,0.00952922,0.114111,0.0002621500000000009,0.000372024,0.15974,-0.05779832000000001,-0.002779229999999999,0.010942680000000005,0.005602975999999996,0.113577,-0.00005897500000000104,-0.0010942200000000016,0.00025530099999999945,0.005439080000000006,0.01567897600000001
730.,0.00800208,0.101893,0.00020843999999999897,0.000313279,0.15116,-0.049766279999999996,-0.0022589800000000007,0.009275839999999992,0.004369721000000007,0.09810700000000004,0.00004618500000000067,0.0012649199999999975,0.00021400600000000096,0.004451540000000016,0.013720721000000019
750.,0.00673701,0.0910518,0.0001710700000000006,0.000266526,0.143024,-0.04286141,-0.0018347899999999993,0.007792819999999997,0.003616973999999995,0.0844112,0.00009264999999999968,0.0030499899999999903,0.00018913400000000052,0.0036367200000000013,0.012273473999999996
770.,0.00569755,0.0814609,0.00016401999999999996,0.000223544,0.135309,-0.037041550000000006,-0.0015314500000000002,0.006624530000000008,0.0029046559999999916,0.07246809999999998,0.00018680999999999993,0.004461449999999974,0.00010887599999999994,0.0028704300000000045,0.011044456000000001
790.,0.00484636,0.0729423,0.00010026000000000045,0.000191248,0.128327,-0.03207336,-0.0012426599999999996,0.005644599999999995,0.0023577519999999907,0.0616357,0.00019146500000000004,0.00514464,0.00010379699999999922,0.0024504000000000027,0.009659751999999999
810.,0.00412555,0.0653852,0.00008065999999999976,0.00016984,0.121501,-0.02780585,-0.0010191100000000002,0.004834149999999994,0.002091859999999987,0.05271580000000001,0.00021041500000000025,0.005811450000000001,0.00006573499999999993,0.0019754500000000105,0.008869159999999992
830.,0.00350931,0.0586733,0.0000924900000000002,0.000137088,0.114979,-0.02411981,-0.00086454,0.004059049999999997,0.0015340120000000013,0.045735700000000004,0.0002237300000000001,0.006380689999999996,0.000054851999999999766,0.0015780500000000149,0.008251912000000007
850.,0.00302435,0.0527008,0.00003456000000000032,0.000121114,0.109086,-0.020976449999999997,-0.0006971,0.003477339999999996,0.0013067860000000042,0.03876520000000001,0.00023272500000000003,0.006445649999999992,0.000024910999999999857,0.0012935400000000066,0.007402886000000003
870.,0.00259291,0.0474082,0.000044670000000000126,0.000104456,0.103424,-0.01835201,-0.0005845899999999998,0.003029319999999999,0.0011553440000000026,0.03262380000000001,0.00020719999999999983,0.006546089999999994,0.00001995399999999998,0.0009909200000000067,0.0065925439999999945
890.,0.0022353,0.0427343,0.000025940000000000338,0.0000905649,0.0981925,-0.016059700000000003,-0.00048791999999999976,0.0026464800000000023,0.0008343350999999999,0.027759199999999998,0.00020695000000000002,0.006460199999999995,0.000014395099999999546,0.0009089800000000024,0.005842935099999994
910.,0.00193502,0.0384452,0.00001720500000000017,0.0000581578,0.093204,-0.013998619999999996,-0.00040111500000000007,0.0022483099999999973,0.000749042200000001,0.023731799999999997,0.00016990000000000017,0.006336980000000002,0.00004280219999999984,0.0006809100000000055,0.005368142200000009
930.,0.00166039,0.0347653,0.000039379999999999884,0.0000631831,0.0885478,-0.012320689999999997,-0.00036435000000000005,0.0019650699999999976,0.0006763169000000013,0.0195809,0.00023196999999999996,0.006052910000000006,-0.000031023100000000066,0.0006723699999999979,0.004851816900000003
950.,0.00145767,0.031462,-8.795000000000027e-6,0.000060589,0.0840486,-0.010869669999999996,-0.000267815,0.0016746099999999998,0.0004004110000000033,0.016488400000000007,0.0001494999999999999,0.005954729999999999,0.000013710999999999801,0.00037991000000000066,0.004569111000000001
970.,0.00125408,0.0283909,3.0849999999998934e-6,0.0000471262,0.0797615,-0.00949578,-0.000231925,0.00141104,0.00029737380000000035,0.013645600000000004,0.00015034499999999986,0.005810219999999995,0.000012648799999999925,0.00035934000000000573,0.004193773800000006
990.,0.00110363,0.0257808,-3.983499999999892e-6,0.0000439199,0.0760099,-0.008472429999999998,-0.00019402349999999994,0.0012855069999999982,0.00025288009999999833,0.010953299999999992,0.00017124849999999988,0.005441769999999993,-0.00003336140000000012,0.00022250699999999657,0.003615280100000001
1010.,0.000937576,0.0233726,0.000013514500000000014,0.0000401681,0.0721039,-0.007391676000000001,-0.0001550595,0.0010357450000000015,0.00018103189999999977,0.008942499999999999,0.00012201399999999982,0.005312523999999995,6.135900000000193e-6,0.0002220450000000111,0.0036955318999999944
1030.,0.000843536,0.021162,2.071500000000036e-6,0.0000273253,0.0687076,-0.006560836,-0.00014591250000000006,0.0009839409999999973,0.00016207470000000057,0.007412100000000005,0.00013270800000000015,0.004908464000000007,-6.338300000000041e-6,0.00016754100000000152,0.0029841747000000003
