298	275	0.7	2023	9669	12.1612 41.0919 6.35548 2.73759 6.99469 -44.907 -17.5167 32.4644 21.2491 -33.724 -11.4796 18.6628 8.3514 -13.384 -8.73784 0.00155727 0.410404 0.00156246 0.00632138 0.0312212 0.280973 0.00157231 0.158774 0.128155 0.360509 0.0152886 0.0181419 0.0101673 0.0232938 0.0158269
298	275	0.9	2024	9867	12.1887 41.2129 6.34687 2.7574 6.87497 -44.9267 -17.5356 32.4598 21.3627 -33.8398 -11.5412 18.5165 8.37608 -13.2774 -8.71397 0.0726455 0.463902 0.0266187 0.0186139 0.120895 0.3503 0.0936017 0.20819 0.176292 0.496998 0.067318 0.173771 0.0379443 0.146443 0.0951955
298	285	0.2	6460	16866	8.66743 29.8747 3.7987 1.63178 4.65218 -32.0563 -11.4661 21.3242 13.9372 -23.821 -7.51423 12.7131 4.98058 -8.39701 -5.50204 0.00079162 0.012201 0.000396327 0.000176746 0.0135602 0.008435 0.000788448 0.00435947 0.0432733 0.178066 0.00416146 0.024051 0.000350858 0.00339979 0.00171636
298	285	0.5	3245	8490	8.52936 29.4322 3.76156 1.62028 4.56438 -31.7435 -11.2909 21.0384 13.8231 -22.8948 -7.39223 12.5697 4.94255 -8.29004 -5.4197 0.0434912 0.321912 0.0174869 0.0119994 0.0818753 0.238809 0.0581443 0.130584 0.116877 0.339645 0.0434353 0.127396 0.0251998 0.0952492 0.0611227
298	285	0.7	3203	8431	8.6927 29.9204 3.8117 1.63618 4.88711 -32.148 -11.5044 21.376 14.0923 -24.5874 -7.5307 13.0534 4.99738 -8.64496 -5.65141 0.00100615 0.0176809 0.000539685 0.000199271 0.0159374 0.0121045 0.00100945 0.0062606 0.055699 0.230312 0.00499475 0.0296231 0.00039607 0.00384635 0.00194404
298	285	0.9	3439	8495	8.27958 27.3911 3.57497 1.53371 4.32307 -29.888 -10.8546 19.8551 12.9404 -22.4366 -7.11741 12.1042 4.68637 -7.9542 -5.18384 0.0326545 0.303579 0.0163562 0.0114772 0.0776423 0.226454 0.0473489 0.124459 0.111973 0.318033 0.0373603 0.120304 0.0239978 0.0911206 0.058289
298	295	0.2	9651	14460	6.36656 21.6748 2.3494 1.00543 3.47352 -23.4149 -7.71597 14.2901 9.34496 -17.1507 -5.04231 9.53414 3.07988 -5.73295 -3.72331 0.0249638 0.173386 0.0112238 0.00599225 0.0441986 0.134336 0.0355026 0.0762507 0.0608883 0.187638 0.0239763 0.0698302 0.0140786 0.049118 0.0308787
298	295	0.5	4808	7147	6.43464 22.263 2.36083 1.00778 3.39054 -24.001 -7.79548 14.4986 9.46643 -17.6374 -5.10146 9.40099 3.08603 -5.68173 -3.70391 0.0189918 0.232541 0.0113845 0.0078713 0.0587601 0.15866 0.0303702 0.0915816 0.0801983 0.244986 0.0245398 0.101692 0.0168724 0.0654234 0.0400115
298	295	0.7	4868	7175	6.36624 21.8372 2.33664 0.996789 3.42887 -23.5658 -7.70288 14.3033 9.33421 -17.2423 -5.00763 9.24001 3.05271 -5.60339 -3.66581 0.0235861 0.230686 0.0114114 0.00786949 0.0587287 0.161515 0.034089 0.0913069 0.0790085 0.251914 0.0288319 0.129536 0.0170124 0.0716342 0.0412661
298	295	0.9	4920	7257	6.29488 21.435 2.29852 0.987413 3.3241 -23.2116 -7.59341 14.0504 9.22153 -17.158 -4.98164 9.26169 3.01624 -5.57227 -3.63241 0.0231419 0.227636 0.0112798 0.00772432 0.0567374 0.15859 0.0334903 0.0902016 0.0780555 0.239227 0.0266678 0.109106 0.0166429 0.0673532 0.0401434
298	305	0.2	13170	12415	5.06831 17.1337 1.58267 0.662308 2.52259 -18.626 -5.651 10.4251 6.74931 -13.1403 -3.64538 7.24074 2.04999 -4.01595 -2.5812 0.0144131 0.134547 0.00626569 0.00421111 0.0324595 0.0916209 0.0200773 0.049617 0.0425169 0.141532 0.0172011 0.0742576 0.0093946 0.0402299 0.0229473
298	305	0.5	6387	6221	5.17172 17.6954 1.63567 0.683137 2.59406 -19.1222 -5.8074 10.7682 7.00201 -13.4008 -3.74297 7.38219 2.11614 -4.12801 -2.65666 0.0241838 0.18998 0.00987157 0.0057828 0.0443341 0.135896 0.0333024 0.0733712 0.0592168 0.198012 0.026128 0.10672 0.013495 0.0568756 0.0319572
298	305	0.7	6631	6207	5.05484 16.9446 1.57309 0.664353 2.48399 -18.5243 -5.62794 10.3639 6.78574 -12.9278 -3.66081 7.19153 2.04883 -3.96954 -2.56044 0.0161152 0.170754 0.00724139 0.00536757 0.0429865 0.11458 0.0225275 0.0613686 0.0535773 0.187527 0.0202758 0.0974155 0.0115241 0.0525561 0.0300959
298	305	0.9	6612	6162	5.05749 17.0488 1.57505 0.649308 2.54925 -18.5455 -5.63255 10.3689 6.67487 -13.2602 -3.62283 7.23155 2.02214 -3.99406 -2.56757 0.0194258 0.18323 0.00828526 0.00552584 0.0435788 0.125079 0.0268753 0.0675069 0.0559936 0.195155 0.0226899 0.0964686 0.0124397 0.0537031 0.0307134
298	315	0.2	16525	10802	4.28211 14.6478 1.15115 0.468527 2.03609 -15.8319 -4.43328 8.21687 5.25304 -11.0277 -2.8317 6.02672 1.47128 -3.09535 -1.95935 0.00716754 0.0830238 0.00276238 0.0028988 0.0261037 0.0511669 0.00953549 0.0246438 0.0270128 0.110589 0.0122971 0.0636822 0.00581245 0.0303753 0.0173756
298	315	0.5	8236	5573	4.3249 14.4002 1.16195 0.470421 2.05149 -15.6854 -4.48686 8.16402 5.18959 -10.8056 -2.84909 6.00131 1.47964 -3.11988 -1.97555 0.00657561 0.120384 0.00257249 0.00383986 0.0352572 0.0728278 0.00864814 0.0349927 0.0379231 0.152934 0.0168343 0.0900402 0.00735072 0.0413943 0.0234186
298	315	0.7	8413	5307	4.23483 14.4015 1.12551 0.454829 2.03623 -15.6054 -4.36036 8.0601 5.10318 -10.8033 -2.78039 5.94269 1.4317 -3.0308 -1.92373 0.0122052 0.145625 0.00550826 0.00404806 0.0348525 0.0940155 0.0173887 0.0492576 0.0411342 0.158016 0.0179618 0.0909302 0.00902596 0.0422209 0.0235807
298	315	0.9	8510	5681	4.20865 14.302 1.1212 0.454454 1.94443 -15.5246 -4.32986 8.02115 5.09715 -10.5227 -2.75432 5.82186 1.4316 -3.00259 -1.88626 0.00120035 0.00834484 0.000354147 0.0024708 0.0312486 0.0102094 0.00122916 0.00178657 0.0247451 0.123022 0.01255 0.0751481 0.00444256 0.0309798 0.0167931
298	325	0.2	21078	9911	3.65039 12.2198 0.831648 0.322682 1.64922 -13.345 -3.48206 6.37725 3.98404 -9.0399 -2.16789 4.9353 1.03507 -2.3668 -1.47411 0.00824955 0.0908403 0.00368795 0.00244626 0.0211047 0.0578484 0.0118297 0.0299838 0.0240431 0.0929056 0.0129127 0.0625899 0.00582988 0.0253839 0.0137838
298	325	0.5	10542	4844	3.63546 11.7115 0.830512 0.32193 1.59315 -13.0536 -3.46599 6.26238 3.8983 -8.86068 -2.16305 4.95416 1.03471 -2.37135 -1.46209 0.000509996 0.0035672 0.000140104 0.00183996 0.0255935 0.00430952 0.00053065 0.00100088 0.0166911 0.0906337 0.011145 0.0639542 0.00344906 0.0238907 0.0128214
298	325	0.7	10614	4919	3.61768 11.8874 0.818643 0.319223 1.58009 -13.0998 -3.43633 6.24865 3.88766 -8.85106 -2.14524 4.8361 1.02222 -2.33045 -1.4473 0.0113525 0.122203 0.00480592 0.00319535 0.027563 0.0787736 0.0159785 0.0399547 0.0318798 0.121715 0.0171807 0.0849906 0.0075743 0.0331202 0.0180425
298	325	0.9	10752	4926	3.59531 11.8337 0.807405 0.310391 1.47762 -13.0267 -3.40273 6.18665 3.81525 -8.41574 -2.11744 4.68196 1.00087 -2.23155 -1.37687 0.0122618 0.120559 0.00527839 0.00322663 0.0266705 0.0788503 0.0173867 0.0412022 0.0322502 0.122885 0.0171967 0.0830421 0.00788004 0.0335721 0.018091
298	335	0.2	26047	9141	3.19487 10.4179 0.623952 0.230856 1.2668 -11.5252 -2.81885 5.10173 3.10139 -7.31351 -1.7207 4.04697 0.760089 -1.80356 -1.0909 0.00707901 0.0777785 0.00285452 0.00192296 0.0170441 0.0494008 0.00984585 0.0241544 0.0190887 0.0741157 0.0108298 0.0534414 0.00456726 0.0200588 0.0108248
298	335	0.5	13112	4690	3.17921 10.4324 0.617288 0.22791 1.27357 -11.504 -2.79651 5.07767 3.07699 -7.37322 -1.70177 4.00494 0.749761 -1.79157 -1.0898 0.000341629 0.00267909 0.000157124 0.000409959 0.0155249 0.00343753 0.000308669 0.00104365 0.00497701 0.0343808 0.000838431 0.00419903 0.000381874 0.00199757 0.00368824
298	335	0.7	13521	4559	3.1359 10.2075 0.598905 0.217464 1.21407 -11.2993 -2.73483 4.94717 2.97379 -7.05399 -1.65694 3.93909 0.722475 -1.7277 -1.03604 0.00863878 0.0882824 0.00338637 0.0024407 0.0220165 0.0557547 0.011901 0.0270176 0.0231928 0.0942607 0.0138305 0.0682521 0.00565534 0.0256105 0.013807
298	335	0.9	13340	4677	3.16315 10.2925 0.609124 0.224595 1.26082 -11.3991 -2.77229 5.01101 3.03747 -7.18572 -1.68129 4.01037 0.739984 -1.76823 -1.07061 0.00856553 0.0826689 0.00342701 0.00246402 0.0222923 0.0517392 0.0118627 0.0250078 0.0226275 0.0951947 0.0141322 0.0705471 0.00575107 0.0260769 0.0139979
298	345	0.2	34128	9526	2.80381 8.81395 0.455883 0.152568 0.971234 -9.93099 -2.25973 4.00912 2.31716 -5.88425 -1.31197 3.32276 0.527688 -1.34165 -0.774205 0.00564597 0.0654402 0.00221005 0.00160046 0.0135846 0.0409573 0.00783456 0.0194105 0.0157898 0.0611179 0.00925457 0.0422696 0.00369455 0.0158778 0.00855984
298	345	0.5	17291	4642	2.78001 8.59979 0.446997 0.151675 0.943873 -9.7771 -2.22703 3.9218 2.28167 -5.74867 -1.29928 3.25934 0.52043 -1.31136 -0.764296 0.00113108 0.00809999 0.000441119 0.000170218 0.00794277 0.00568196 0.00138444 0.00255084 0.0014375 0.00824781 0.0045362 0.0275578 0.000657586 0.00603429 0.00122073
298	345	0.7	17129	4758	2.78879 8.8367 0.451406 0.153036 0.982117 -9.92612 -2.24022 3.993 2.32505 -5.89026 -1.30581 3.28643 0.525837 -1.33007 -0.774155 0.00780251 0.054476 0.00296301 0.00164291 0.0178963 0.0343365 0.0107105 0.0180184 0.0144317 0.0733515 0.0100799 0.0552581 0.00400476 0.0205104 0.0106227
298	345	0.9	17533	4725	2.7749 8.60521 0.444217 0.149634 0.950063 -9.76937 -2.21914 3.91052 2.26423 -5.82612 -1.28948 3.29142 0.515271 -1.33052 -0.770242 0.00650065 0.0737207 0.00255221 0.00157249 0.0181162 0.0445886 0.00902971 0.0207352 0.0128657 0.0878514 0.00963916 0.060285 0.00363028 0.0229393 0.0122764
298	355	0.2	45693	10179	2.49513 7.42863 0.337388 0.100381 0.724972 -8.60435 -1.83255 3.16483 1.72477 -4.67594 -0.99714 2.6744 0.367501 -0.986527 -0.540487 0.00458902 0.0519987 0.00162323 0.00111761 0.0106493 0.0326202 0.00617666 0.0151941 0.0117645 0.0500532 0.00629527 0.0321245 0.00252305 0.0124361 0.00648946
298	355	0.5	22904	5211	2.49473 7.43891 0.33673 0.100912 0.677567 -8.6115 -1.83148 3.16675 1.73074 -4.56922 -1.00357 2.67171 0.368146 -0.981039 -0.534741 0.00603579 0.0689267 0.00214323 0.00145624 0.0133967 0.0431124 0.00814116 0.0200422 0.0155285 0.0656252 0.00772485 0.040225 0.00329913 0.0159883 0.00834699
298	355	0.7	23414	5060	2.48026 7.22926 0.331132 0.0989078 0.709025 -8.46515 -1.81142 3.09596 1.68749 -4.53543 -0.988578 2.65693 0.360794 -0.973154 -0.535791 0.00592229 0.0664376 0.00210493 0.00144751 0.013738 0.0421602 0.00798897 0.0194631 0.015221 0.0652637 0.00793106 0.0407096 0.00326359 0.0159523 0.00831753
298	355	0.9	23458	5293	2.46221 7.21617 0.325562 0.0978458 0.703695 -8.42456 -1.7878 3.06717 1.68003 -4.52937 -0.978469 2.6478 0.356401 -0.960811 -0.52748 0.0060182 0.0673091 0.00211933 0.00144145 0.0136606 0.0426901 0.00809235 0.0196841 0.0152161 0.0642249 0.00810762 0.0410079 0.00326927 0.0158511 0.00828542
298	365	0.2	53582	10559	2.30613 6.81522 0.272459 0.075504 0.588485 -7.92589 -1.57864 2.72659 1.42628 -4.01295 -0.821107 2.31812 0.286025 -0.802243 -0.422343 0.00427717 0.0449791 0.00139469 0.000921062 0.00912361 0.0285175 0.00562621 0.0133073 0.0105321 0.0448809 0.0058026 0.027823 0.00210126 0.0104536 0.00534799
298	365	0.5	26937	5115	2.3026 6.73349 0.270508 0.0741019 0.61361 -7.8657 -1.57313 2.69925 1.40175 -4.06879 -0.815115 2.37959 0.282156 -0.821461 -0.431008 0.00566716 0.0603038 0.00185325 0.0012328 0.0122576 0.0383089 0.00746505 0.0177661 0.014112 0.0605462 0.00772649 0.0370007 0.00279174 0.0138946 0.00715434
298	365	0.7	27395	5224	2.28826 6.63871 0.265553 0.0734847 0.580413 -7.78414 -1.55384 2.65953 1.39397 -3.8865 -0.808012 2.30285 0.278387 -0.792601 -0.41598 0.00540219 0.0587545 0.00177164 0.00119732 0.0119104 0.0374216 0.00712194 0.0171679 0.013628 0.0588886 0.00751038 0.0360151 0.00271493 0.013496 0.00694049
298	365	0.9	27758	5364	2.27774 6.53798 0.262017 0.0715534 0.568653 -7.70572 -1.53979 2.61885 1.35288 -3.91255 -0.79348 2.28121 0.2723 -0.779638 -0.409701 0.00534247 0.0584417 0.00174751 0.00120513 0.0116996 0.0369395 0.00703142 0.0169227 0.0136924 0.058724 0.00749806 0.035877 0.0027071 0.013518 0.00696024
298	375	0.2	57750	10865	2.18951 6.63897 0.235165 0.0603605 0.543901 -7.57741 -1.42472 2.49722 1.25639 -3.76719 -0.698002 2.09805 0.235582 -0.704064 -0.362038 0.00397114 0.0435547 0.00123779 0.000835266 0.00874424 0.0275433 0.00515738 0.0120622 0.0101846 0.0442413 0.00563541 0.0266109 0.00188944 0.00962101 0.0048776
298	375	0.5	29067	5652	2.18828 6.56057 0.233904 0.0621355 0.521266 -7.53059 -1.42221 2.47941 1.26529 -3.68451 -0.714836 2.09302 0.238566 -0.701649 -0.364018 0.0052801 0.0573018 0.00165214 0.00112297 0.0111126 0.0364747 0.00687267 0.015936 0.013385 0.0583818 0.00751553 0.0355369 0.00253512 0.0127438 0.00653661
298	375	0.7	29727	5446	2.16805 6.45802 0.22726 0.059196 0.516771 -7.45873 -1.39534 2.425 1.22311 -3.65752 -0.691268 2.09046 0.229274 -0.690816 -0.357836 0.00515565 0.0557784 0.00159938 0.00109369 0.0109194 0.0349835 0.00669153 0.0153196 0.0131491 0.0571702 0.00738092 0.0341224 0.00247109 0.0122635 0.0063306
298	375	0.9	29382	5546	2.17948 6.48023 0.230692 0.060944 0.536369 -7.48588 -1.4102 2.44678 1.23804 -3.77587 -0.707342 2.16001 0.234451 -0.721647 -0.373691 0.00526626 0.0568023 0.00164296 0.00111266 0.0112006 0.0358128 0.00685247 0.0157294 0.0132372 0.0572997 0.00749909 0.0350566 0.00250305 0.0124953 0.00647073
298	385	0.2	60252	11205	2.0797 6.45535 0.2022 0.0514214 0.516734 -7.26622 -1.28196 2.28525 1.12736 -3.6295 -0.608694 1.9674 0.199347 -0.63909 -0.331084 0.00388238 0.0422562 0.00114643 0.000807356 0.00842184 0.0265824 0.00496925 0.0107843 0.00999027 0.043632 0.00579474 0.0265083 0.00179906 0.00903509 0.00468706
298	385	0.5	29918	5494	2.08835 6.49318 0.204366 0.0511984 0.487572 -7.29738 -1.29274 2.30447 1.1294 -3.64288 -0.612397 1.96296 0.199492 -0.642761 -0.329637 0.00519604 0.0566288 0.00154699 0.0010773 0.0108504 0.0358174 0.00666992 0.0147932 0.0133002 0.057981 0.00772309 0.0356526 0.00239521 0.012006 0.00620963
298	385	0.7	30410	5551	2.07797 6.35384 0.200549 0.0515563 0.483549 -7.20701 -1.27855 2.25756 1.12454 -3.55893 -0.61207 1.95693 0.198134 -0.634385 -0.328487 0.00504045 0.0557115 0.00149229 0.00105907 0.0106735 0.0350078 0.00646081 0.0144921 0.0130677 0.0567743 0.00761512 0.0348944 0.00235059 0.0117914 0.00611183
298	385	0.9	30534	5672	2.07381 6.26886 0.200569 0.0496707 0.498086 -7.15238 -1.2744 2.24353 1.10056 -3.48685 -0.600428 1.92856 0.19598 -0.626539 -0.31765 0.00511804 0.0552837 0.00151324 0.00103851 0.0109449 0.0351227 0.00655433 0.0142718 0.0129476 0.0564642 0.0076107 0.0347919 0.00233051 0.0116353 0.00601376
298	395	0.2	59804	10722	2.01073 6.50252 0.182877 0.0441324 0.509357 -7.14066 -1.19366 2.18038 1.05175 -3.51065 -0.541472 1.85809 0.174305 -0.593918 -0.303393 0.00395087 0.0430481 0.00112869 0.000795379 0.00849599 0.0273639 0.00501564 0.0109927 0.0100634 0.04532 0.00601338 0.0275897 0.00175552 0.00889404 0.00466018
298	395	0.5	30041	5468	2.00705 6.43783 0.181041 0.0459114 0.482137 -7.09489 -1.18812 2.15944 1.05301 -3.46227 -0.553328 1.80364 0.176297 -0.573745 -0.297356 0.00516824 0.0568668 0.00147539 0.00107957 0.0109565 0.0361395 0.00656213 0.0143101 0.0135565 0.0600393 0.00815029 0.0375972 0.00236297 0.0118511 0.00623924
298	395	0.7	30417	5473	1.99631 6.29221 0.177859 0.0439525 0.493669 -7.00273 -1.1742 2.11415 1.02261 -3.33337 -0.538176 1.79555 0.171074 -0.565481 -0.292936 0.00513684 0.0560009 0.00145216 0.00106732 0.010956 0.0355266 0.0065081 0.0142322 0.0132405 0.0597304 0.00807068 0.0371645 0.00233657 0.0116947 0.00622021
298	395	0.9	30800	5603	1.98989 6.29053 0.175306 0.0443391 0.479366 -6.98489 -1.16523 2.10069 1.02245 -3.34224 -0.534071 1.76735 0.16963 -0.555843 -0.289875 0.00502914 0.0559298 0.00143038 0.00105365 0.010831 0.035496 0.00638058 0.0139244 0.0131337 0.0589488 0.0078588 0.0361662 0.00230224 0.0114788 0.0061018
298	405	0.2	58279	10593	1.94611 6.59173 0.164781 0.0401519 0.494761 -7.01876 -1.11094 2.08622 0.982363 -3.5072 -0.487823 1.7059 0.155052 -0.542145 -0.285226 0.00389015 0.0440831 0.00107596 0.000813159 0.00855438 0.028276 0.00490134 0.0111803 0.0103778 0.047304 0.00627364 0.0292989 0.00174922 0.00886127 0.00478439
298	405	0.5	29217	5219	1.95185 6.55184 0.165931 0.0407863 0.484187 -7.03322 -1.11781 2.08655 0.980561 -3.45875 -0.494361 1.73212 0.156918 -0.547995 -0.28689 0.00513151 0.0584032 0.00142159 0.00109813 0.0111492 0.0371392 0.00646773 0.01479 0.0138918 0.0634677 0.00838075 0.0388352 0.00234528 0.0119393 0.00645618
298	405	0.7	29553	5280	1.93977 6.51334 0.16279 0.0410421 0.506122 -6.98485 -1.10259 2.06203 1.00093 -3.44767 -0.494047 1.78349 0.155827 -0.556786 -0.295719 0.00527977 0.0577815 0.00144874 0.00108256 0.0112712 0.0371606 0.00664557 0.0149028 0.0135785 0.0619135 0.00842393 0.0389689 0.0023467 0.0117505 0.00630764
298	405	0.9	30212	5517	1.93108 6.28649 0.160162 0.0391506 0.481496 -6.85353 -1.09127 2.00459 0.94112 -3.38342 -0.475536 1.71438 0.150097 -0.536854 -0.2808 0.00501936 0.0568267 0.0013927 0.00106015 0.0109958 0.0361979 0.00632524 0.0142015 0.0133019 0.0607211 0.00818339 0.0377959 0.00228082 0.0115903 0.00623668
298	415	0.2	56376	10397	1.89154 6.67044 0.151098 0.0377149 0.491015 -6.93154 -1.04268 2.00813 0.940156 -3.54701 -0.443763 1.64451 0.141064 -0.515939 -0.275461 0.00398519 0.0451583 0.00107253 0.000831983 0.00869821 0.029076 0.00498368 0.011391 0.0107168 0.0490077 0.0065592 0.0306717 0.00176756 0.00905882 0.0049533
298	415	0.5	28125	5211	1.89736 6.6446 0.151687 0.0362721 0.517864 -6.9505 -1.04908 2.0125 0.920762 -3.54118 -0.437846 1.59337 0.138688 -0.510627 -0.272988 0.00525254 0.0597844 0.00141821 0.00111908 0.0119176 0.0383655 0.00657843 0.0149949 0.0143096 0.0663365 0.00870803 0.0408929 0.00236889 0.0121387 0.00666117
298	415	0.7	28448	5291	1.88578 6.57199 0.14804 0.037245 0.488201 -6.87974 -1.03385 1.98103 0.920988 -3.41255 -0.444258 1.62394 0.138933 -0.495136 -0.264591 0.00521307 0.0585698 0.00140155 0.00111853 0.0114432 0.0378645 0.00652502 0.0147251 0.0142965 0.0657563 0.0087063 0.0406814 0.00236309 0.0120274 0.00663534
298	415	0.9	28836	5341	1.88047 6.53396 0.146464 0.0344349 0.499464 -6.87993 -1.02697 1.95911 0.898824 -3.39324 -0.430873 1.63402 0.133507 -0.504107 -0.264449 0.00514433 0.0585031 0.00138476 0.00108633 0.011562 0.0371327 0.00644095 0.0147064 0.0138422 0.064272 0.00858085 0.0403731 0.00231467 0.01181 0.0064211
298	425	0.2	53180	9974	1.84551 6.80547 0.139293 0.0346293 0.482702 -6.88969 -0.984851 1.95129 0.891421 -3.43696 -0.400197 1.55795 0.126846 -0.492189 -0.268257 0.0040228 0.0467173 0.00106949 0.000868845 0.00887059 0.0298727 0.00501476 0.0114982 0.0111712 0.0523612 0.00687387 0.0324237 0.0018049 0.00929165 0.00516079
298	425	0.5	27049	5042	1.83972 6.69712 0.137076 0.0318415 0.501769 -6.82723 -0.976825 1.92513 0.868512 -3.40399 -0.384852 1.52118 0.121384 -0.477026 -0.25452 0.00523799 0.0608625 0.00139396 0.00112328 0.0119578 0.0389471 0.0065319 0.0149824 0.0144817 0.0685366 0.00896563 0.042585 0.00235438 0.0121608 0.00668574
298	425	0.7	27261	5185	1.83331 6.73946 0.134394 0.0331393 0.498183 -6.85614 -0.96773 1.90808 0.876323 -3.42603 -0.392744 1.54601 0.122078 -0.476508 -0.25867 0.00531374 0.0611268 0.00141181 0.00113966 0.0118534 0.0387219 0.00663311 0.0150791 0.014706 0.0690675 0.00899747 0.0431048 0.00234876 0.01211 0.00679307
298	425	0.9	27770	5243	1.83539 6.57946 0.134737 0.0338383 0.473133 -6.79897 -0.970153 1.89232 0.865406 -3.38624 -0.402782 1.5269 0.123994 -0.467294 -0.253457 0.00516836 0.0591623 0.00137126 0.00112186 0.0114603 0.0375731 0.00644643 0.0146557 0.0144602 0.0676183 0.00894261 0.0424872 0.0023384 0.0118749 0.00660718
298	435	0.2	50181	9793	1.80529 6.99102 0.128656 0.0320048 0.524418 -6.88734 -0.933992 1.90408 0.851202 -3.43648 -0.359973 1.47896 0.114823 -0.466312 -0.262068 0.00406548 0.048654 0.00106514 0.000894513 0.00954595 0.0305025 0.00504769 0.0113577 0.011642 0.0557953 0.00710653 0.0339722 0.00182881 0.00954693 0.00542115
298	435	0.5	25410	4957	1.80229 6.93604 0.127829 0.0329715 0.502757 -6.84288 -0.930143 1.89154 0.86476 -3.53987 -0.37387 1.52767 0.116834 -0.475654 -0.266336 0.00541139 0.0641254 0.00141854 0.00118784 0.0122723 0.04064 0.00672136 0.015206 0.0154393 0.0729101 0.0095139 0.0452972 0.00244405 0.0126905 0.00715347
298	435	0.7	25549	4863	1.80174 6.88029 0.12705 0.031917 0.497801 -6.83888 -0.928817 1.87598 0.84333 -3.31547 -0.370118 1.53261 0.114573 -0.476947 -0.26475 0.00536531 0.0635944 0.00140521 0.00118418 0.0122099 0.0400798 0.00666285 0.0150422 0.0152846 0.072866 0.0093918 0.0447215 0.00241543 0.0124445 0.00705069
298	435	0.9	25962	5017	1.78955 6.70126 0.1234 0.0310106 0.501957 -6.71851 -0.912974 1.82094 0.83679 -3.26423 -0.36032 1.5093 0.110942 -0.462643 -0.258393 0.00541148 0.0631236 0.00139498 0.00115217 0.0121575 0.0401397 0.00670597 0.0152715 0.0148657 0.0706082 0.00936413 0.0448375 0.00237214 0.0122257 0.00692069
