"",700,750,0.000000,0.400000,14.064593,210.726415,0.659982,-0.842621,30.425162,-85.942854,-5.139711,20.016703,2.914010,-62.312780,5.504703,-4.634468,-0.807120,-2.912374,-7.017395,-1.872335,1.496372,-0.223457,0.667582,0.880704,-1.708291,-1.356048,2.819311,
"",750,800,0.000000,0.400000,6.446389,158.601393,0.042825,0.116248,27.388129,-61.761762,-0.440267,13.684450,2.992795,-38.569405,-2.844899,-4.412063,-0.214223,-1.724422,-2.941827,0.816500,-1.813145,-0.865533,2.236296,-0.484789,5.058664,3.377034,-3.283823,
"",800,850,0.000000,0.400000,5.343718,116.220217,0.070739,0.582158,22.332194,-37.427002,-0.846612,7.964277,2.126349,-24.604836,-1.946411,-8.824647,0.420824,-0.584253,-1.670928,-1.150286,1.345528,0.402120,1.343242,-0.045736,-3.140912,2.680239,4.599989,
"",850,900,0.000000,0.400000,2.669080,93.058159,-0.043175,0.360771,19.242953,-28.365511,0.262779,6.190832,1.908063,-16.521886,-1.155614,-4.701577,0.133783,-0.026595,-1.124520,0.564452,-1.021218,-0.879112,1.058476,1.642114,-2.259980,2.375064,-0.737771,
"",900,950,0.000000,0.400000,1.808261,70.559692,-0.026657,0.263195,17.384163,-23.136428,-0.078948,4.039141,1.552503,-12.435140,-1.312687,-3.159343,0.089799,-2.100581,-3.015201,-1.487382,0.962244,-1.083631,-1.407070,-0.988905,2.182105,0.812978,0.761195,
"",950,1000,0.000000,0.400000,1.037897,53.484100,0.029459,-0.113418,15.656509,-12.859608,0.153029,2.873381,1.110129,-6.386451,0.202521,-3.052443,-0.079679,0.196467,-1.299724,0.172428,0.952056,-0.668153,-0.074234,1.431545,-1.787452,-0.437482,-2.154074,
"",1000,1100,0.000000,0.400000,0.771948,37.880539,0.013955,0.155563,12.296540,-7.620703,0.035782,1.710355,-0.205156,-2.189940,0.064945,-4.114253,0.029689,0.551318,0.220688,0.000402,0.541070,0.108656,-0.452015,0.202477,-0.871631,0.493110,0.513920,
"",1100,1200,0.000000,0.400000,0.621093,23.920104,-0.007300,0.078232,9.199012,-5.043216,-0.101719,0.891569,1.023889,0.778171,-0.982215,-3.349033,0.116234,-0.503742,-1.071208,-0.009282,-0.498073,0.017128,0.175633,-0.373865,0.741377,0.367543,0.522840,
"",1200,1300,0.000000,0.400000,0.643529,14.577856,0.042563,-0.165296,8.163560,-3.189266,-0.351277,0.261716,0.451418,1.837514,0.454854,-1.108257,-0.019967,0.170750,-1.053440,0.307150,-0.186481,1.117002,1.068281,-0.419189,0.868321,-0.891590,-0.655305,
"",1300,1400,0.000000,0.400000,0.581158,9.762172,0.040053,-0.119371,4.647748,-0.687319,-0.424715,0.007147,0.303603,1.798845,1.126385,-0.834736,-0.069048,0.067769,-0.409236,0.094965,-0.175328,0.265407,-0.660200,1.141274,-1.557797,-1.127034,-0.463205,
"",1400,1500,0.000000,0.400000,0.112222,6.606428,-0.003656,-0.000036,4.978968,-1.418149,0.031656,0.265532,-0.090013,1.466876,-0.027252,-0.164791,-0.027011,-0.083970,-0.078485,0.393130,-0.451001,-0.029127,0.137142,-0.436029,0.506284,0.096429,-0.029525,
"",1500,1750,0.000000,0.400000,0.005891,3.821440,-0.004420,0.041747,3.493565,-0.695270,0.032879,0.114996,-0.133719,1.678230,0.018159,-0.603641,0.020126,0.100786,-0.101716,-0.130579,0.164223,-0.071670,0.049335,-0.300875,0.264052,0.191017,0.151980,
"",1750,2000,0.000000,0.400000,-0.048712,1.216419,-0.005868,-0.008154,1.957813,0.131204,0.079581,-0.016351,-0.087697,1.023361,-0.036700,-0.374790,-0.026419,0.073033,0.053512,-0.049893,0.174650,-0.057369,0.052711,0.252174,-0.283072,0.198627,0.112676,
"",2000,5000,0.000000,0.400000,-0.004144,0.123213,-0.000747,0.001357,0.219662,-0.005299,0.006451,0.002311,-0.007461,0.072044,-0.010376,0.009656,-0.000468,-0.004524,-0.007039,0.004881,-0.012104,-0.018255,-0.007544,0.014416,-0.028092,0.013667,-0.026026,
"fit_UP",250,270,0.000000,0.400000,85.713221,299.567575,56.732223,35.776971,48.857343,-317.505816,-138.265962,262.451160,208.550296,-239.384512,-113.807601,125.936889,89.780212,-107.284908,-83.516506,2.054128,1.108328,0.786211,-1.364535,0.017127,1.836161,3.486915,0.117126,
"fit_UP",270,290,0.000000,0.400000,135.883731,480.983420,67.281161,43.714367,76.287604,-507.648374,-188.886499,358.743581,283.604758,-373.929113,-146.536674,196.574682,107.778455,-138.196207,-108.352334,-0.714977,2.792606,5.651687,3.844099,-1.259917,4.531035,2.179805,2.376390,
"fit_UP",290,310,0.000000,0.400000,158.822792,582.296908,57.769905,32.894520,80.508434,-601.438971,-187.757208,365.841113,271.160279,-433.364022,-144.870159,222.209813,86.384846,-138.408091,-103.789963,-3.228746,6.614882,0.942508,0.107476,-2.004986,2.179926,10.155078,3.472698,
"fit_UP",310,330,0.000000,0.400000,183.999371,674.230231,49.795507,25.837409,81.375775,-699.234029,-191.660469,364.870265,262.093343,-480.218664,-130.144745,247.342601,71.285806,-135.069051,-101.013037,-7.503568,1.098260,-1.600130,-5.081358,-0.884027,1.311595,-6.604218,-0.786998,
"fit_UP",330,350,0.000000,0.400000,243.291032,800.649149,46.921794,25.953842,91.446703,-806.303332,-189.601582,382.735234,271.305935,-474.252604,-94.895006,296.331571,66.086381,-101.432771,-58.324195,30.246826,18.952765,18.053124,19.010114,19.757707,27.708088,20.232787,11.167656,
"fit_UP",350,370,0.000000,0.400000,320.709982,1017.281358,44.416165,17.481820,86.840133,-1040.468178,-212.752502,418.351096,264.859804,-529.121366,-72.423413,338.327161,53.691012,-102.187382,-47.855339,27.680743,42.407256,28.765981,20.855880,30.466175,43.537037,20.417586,14.966283,
"fit_UP",370,390,0.000000,0.400000,326.101480,1131.619360,38.042310,19.026397,95.774848,-1096.529013,-189.196416,411.130140,264.436113,-537.185592,-75.276968,331.087285,48.728158,-84.098287,-32.369500,52.959800,24.137566,22.098423,21.091732,35.929356,35.699786,33.662950,21.229641,
"fit_UP",390,410,0.000000,0.400000,318.460392,1156.599487,32.451799,13.785316,94.207262,-1070.809394,-169.753788,380.221560,217.056264,-519.033654,-39.729426,287.977063,36.770715,-79.336818,-22.292383,32.950943,43.293517,28.687649,13.584596,19.983823,58.124936,28.016449,30.775564,
"fit_UP",410,430,0.000000,0.400000,264.186376,1132.831658,25.033375,10.951617,86.422842,-967.961632,-133.292505,329.257625,193.096760,-484.892179,-19.979187,243.704450,28.439620,-66.312351,-17.629060,22.580950,26.351680,34.602692,26.933945,24.387173,46.537664,23.208181,22.412742,
"fit_UP",430,450,0.000000,0.400000,226.254060,1062.535173,19.841752,9.734884,92.804359,-848.100587,-101.948936,282.720588,161.481643,-439.765296,4.676763,211.231543,22.463108,-48.801212,-12.241432,23.088125,47.402999,27.972081,17.055976,31.706400,53.327141,16.291382,22.592205,
"fit_UP",450,470,0.000000,0.400000,190.074533,984.496612,15.755935,7.954263,81.677373,-723.067963,-80.852571,237.015937,135.422108,-386.066080,10.607770,157.679058,18.262983,-37.515997,-9.260833,22.615238,35.796020,26.204417,16.127017,33.601357,36.892476,11.666923,34.117643,
"fit_UP",470,490,0.000000,0.400000,163.043736,878.512183,12.177980,6.765186,80.605916,-619.905504,-62.596571,196.429647,109.951275,-338.546724,14.025392,135.164663,13.440643,-26.225171,-2.432397,26.066847,29.061107,27.692087,17.668514,25.556214,53.309256,20.064085,21.232699,
"fit_UP",490,510,0.000000,0.400000,131.257283,803.487527,9.088614,4.886335,75.179709,-522.053086,-45.167887,161.735838,81.359579,-305.685753,29.100632,112.398967,8.658400,-16.562107,4.405383,23.642808,22.117251,27.280972,28.695396,39.091198,36.265743,19.414281,28.436067,
"fit_UP",510,530,0.000000,0.400000,106.420882,720.383833,7.464948,5.817162,82.321066,-446.970286,-35.496216,135.977825,65.332511,-260.739570,18.525470,82.448552,8.674372,-14.567483,4.756445,18.007896,26.161655,23.632786,12.091092,18.749937,37.884331,21.443276,32.738519,
"fit_UP",530,550,0.000000,0.400000,82.527740,635.628527,5.704435,4.817429,63.854206,-357.592676,-24.917154,109.543114,63.585610,-221.225102,23.353324,71.443070,7.639944,-6.780407,-2.483819,19.480382,15.932553,15.305211,16.772173,32.373611,21.441017,10.592739,15.996353,
"fit_UP",550,570,0.000000,0.400000,69.960958,566.287970,4.684997,3.580566,65.016700,-306.459599,-19.450345,91.404065,41.435651,-189.896818,28.778819,51.846035,4.972936,-2.647905,-0.604122,8.079629,22.703093,16.703951,16.890689,20.226479,32.405195,17.468580,21.152399,
"fit_UP",570,590,0.000000,0.400000,58.228233,504.998332,3.447976,3.296985,60.089303,-245.523719,-13.368812,73.546705,47.921806,-173.305175,20.295775,43.224316,4.828813,0.003571,-3.176356,17.083930,16.380934,16.762168,13.057026,18.692956,18.523889,14.231791,25.252961,
"fit_UP",590,610,0.000000,0.400000,44.807026,449.916734,2.248936,4.112243,64.092957,-220.072814,-6.806632,61.936031,28.918899,-152.251706,15.505465,40.542151,3.984219,-3.960460,2.414129,14.433797,5.903873,8.346136,11.248220,14.784367,28.671303,14.497777,13.989247,
"fit_UP",610,630,0.000000,0.400000,39.410184,399.258854,2.323707,1.697203,59.832872,-182.928982,-6.246471,53.979012,34.423979,-128.141190,23.426790,38.617685,2.345177,2.397305,-6.640807,12.018783,11.081385,5.837396,8.345898,13.296996,20.056644,9.251933,10.146456,
"fit_UP",630,650,0.000000,0.400000,31.378464,356.947026,1.782472,2.487721,51.204766,-149.555499,-3.051479,46.296773,24.455864,-106.792578,13.017915,20.772572,2.460885,1.232329,0.069885,9.339066,17.144382,7.307418,7.047324,16.908082,9.922513,18.603741,19.687423,
"fit_UP",650,670,0.000000,0.400000,25.024026,315.321344,1.247991,4.020762,50.479180,-126.582929,-0.430832,37.570548,21.297066,-90.523855,4.272780,15.661440,3.402507,0.052907,3.928493,11.243297,4.950657,4.096931,9.063902,15.046060,12.322839,18.602079,13.086142,
"fit_UP",670,700,0.000000,0.400000,21.636354,271.757948,1.010314,2.034897,46.682601,-109.652539,-1.622345,28.382379,14.216218,-74.782726,19.253166,15.989750,1.833378,2.884534,1.898465,5.684056,11.556281,11.715094,3.860701,7.234160,24.708861,5.515565,9.971191,
"fit_UP",700,750,0.000000,0.400000,17.618680,218.818445,1.062769,0.432324,39.523684,-75.263434,-1.461633,22.286469,9.357062,-55.478747,16.403929,5.955196,0.309073,1.955013,-0.785859,3.771020,8.234106,6.770046,6.436911,10.289688,10.863746,7.951777,13.831126,
"fit_UP",750,800,0.000000,0.400000,9.145523,164.805723,0.343863,1.073377,34.589458,-53.502049,2.417891,15.404475,7.793300,-33.510486,5.608653,3.614486,0.594542,2.027455,1.753418,5.068370,3.223583,4.539828,6.646327,6.820804,14.879724,10.729686,5.178362,
"fit_UP",800,850,0.000000,0.400000,7.456630,120.994035,0.302559,1.336984,28.063357,-31.124248,1.394018,9.291523,5.707668,-20.829307,4.599861,-2.513710,1.063557,2.303421,1.858035,1.997241,5.105756,4.541723,4.725113,5.581546,4.396759,8.551011,11.334495,
"fit_UP",850,900,0.000000,0.400000,4.378945,96.944702,0.145952,0.968889,23.985473,-23.223984,2.109389,7.275443,4.767220,-13.494778,4.181613,0.446673,0.637064,2.341486,1.707425,3.126152,2.009331,2.506767,3.760322,6.233344,3.891592,7.212385,4.768684,
"fit_UP",900,950,0.000000,0.400000,3.129101,73.658700,0.118710,0.736104,21.168506,-19.125452,1.361914,4.874908,3.718645,-10.106087,2.925435,0.753687,0.463929,-0.304084,-0.866510,0.419199,3.254797,1.521985,0.685839,2.624530,7.039465,4.761356,5.001253,
"fit_UP",950,1000,0.000000,0.400000,2.148535,55.944229,0.153979,0.287276,18.889033,-9.701521,1.372074,3.576793,2.818947,-4.547200,3.595694,0.186926,0.242541,1.669569,0.436152,1.715464,2.776718,1.437961,1.644873,4.333455,2.094924,2.753435,1.394410,
"fit_UP",1000,1100,0.000000,0.400000,1.585897,39.693160,0.104655,0.453615,14.730564,-5.275644,0.930448,2.224344,1.007038,-0.887224,2.613481,-1.700146,0.267364,1.632217,1.451859,1.112123,1.824390,1.642901,0.797528,2.387932,2.025132,2.903203,3.180553,
"fit_UP",1100,1200,0.000000,0.400000,1.151965,25.141210,0.051838,0.275345,10.842126,-3.492741,0.482754,1.235273,1.799581,1.640275,0.699485,-1.737934,0.271549,0.202326,-0.278494,0.696277,0.345671,1.009601,0.983954,1.084918,2.682695,1.978273,2.319383,
"fit_UP",1200,1300,0.000000,0.400000,1.017553,15.420243,0.083509,-0.030949,9.343439,-2.145731,0.060253,0.493760,0.964289,2.414884,1.611159,-0.028979,0.082218,0.654297,-0.500955,0.782684,0.393098,1.793355,1.635963,0.565234,2.202350,0.249409,0.572984,
"fit_UP",1300,1400,0.000000,0.400000,0.836059,10.351949,0.068415,-0.022736,5.486271,0.021650,-0.143169,0.168460,0.668665,2.203378,1.917874,-0.071716,0.005798,0.397330,-0.029183,0.429061,0.229107,0.732132,-0.266995,1.830213,-0.633978,-0.345573,0.393128,
"fit_UP",1400,1500,0.000000,0.400000,0.288351,7.025841,0.016174,0.066768,5.556138,-0.921018,0.226341,0.377425,0.155491,1.748547,0.522265,0.377924,0.025246,0.150287,0.181413,0.627710,-0.174351,0.292069,0.417581,0.038324,1.148706,0.630527,0.586476,
"fit_UP",1500,1750,0.000000,0.400000,0.113047,4.082529,0.007659,0.082535,3.864632,-0.387834,0.151859,0.183709,0.013128,1.855080,0.345147,-0.255404,0.052693,0.241441,0.055964,0.007642,0.335024,0.118782,0.223329,0.000932,0.667145,0.517649,0.545744,
"fit_UP",1750,2000,0.000000,0.400000,-0.000038,1.330786,-0.000515,0.010959,2.137207,0.247426,0.133462,0.012545,-0.020902,1.107787,0.114193,-0.210395,-0.010692,0.138312,0.128286,0.013783,0.256781,0.028450,0.138919,0.381039,-0.110985,0.350846,0.300634,
"fit_UP",2000,5000,0.000000,0.400000,0.000341,0.135142,-0.000241,0.003164,0.237092,0.006598,0.011435,0.005006,-0.000351,0.080830,0.004496,0.026303,0.000982,0.002495,0.000808,0.012103,-0.003438,-0.009401,0.001252,0.027418,-0.010351,0.028458,-0.007140,
"fit_DN",250,270,0.000000,0.400000,85.104659,298.781961,56.412928,35.448650,48.070537,-318.292234,-138.866877,261.688474,207.787997,-240.155664,-114.543609,125.172395,89.455781,-108.035274,-84.270956,1.314449,0.332376,0.034216,-2.148137,-0.759058,1.049062,2.726980,-0.657522,
"fit_DN",270,290,0.000000,0.400000,134.831163,479.781803,66.969372,43.400470,75.094043,-508.850091,-189.904433,357.585877,282.444152,-375.120221,-147.653208,195.394631,107.465951,-139.333015,-109.498628,-1.849761,1.617187,4.516485,2.650973,-2.448476,3.328562,1.037148,1.181610,
"fit_DN",290,310,0.000000,0.400000,157.576640,580.930268,57.377042,32.489234,79.085669,-602.805460,-188.942035,364.536029,269.844459,-434.798784,-146.137879,220.794589,85.983127,-139.771535,-105.177337,-4.502732,5.293889,-0.334443,-1.326640,-3.338841,0.828104,8.855448,2.031304,
"fit_DN",310,330,0.000000,0.400000,182.359051,672.432807,49.353662,25.290686,77.979735,-701.029065,-193.148142,363.181468,260.332085,-483.923095,-131.842523,244.052749,70.742771,-137.873289,-104.050350,-9.224881,-0.683499,-3.292717,-8.422379,-2.619127,-0.455932,-8.344894,-4.215660,
"fit_DN",330,350,0.000000,0.400000,215.581725,749.067875,42.137419,14.751414,77.474233,-861.605127,-213.315852,360.001539,211.170455,-530.480054,-156.198346,242.915340,52.546597,-122.707084,-92.524987,-17.123186,-37.165123,-17.496983,-12.736708,-23.754201,-22.027066,-22.247335,-20.397576,
"fit_DN",350,370,0.000000,0.400000,282.548129,956.735025,40.523272,6.113838,69.208881,-1113.252381,-237.916485,396.666658,190.340402,-599.288385,-150.898031,270.558235,39.217719,-127.148504,-87.278235,-34.794793,-29.695927,-12.560046,-16.138252,-29.082567,-23.841440,-28.851575,-21.046021,
"fit_DN",370,390,0.000000,0.400000,282.170664,1066.086011,34.166820,7.263803,70.518867,-1179.035438,-217.746709,389.031209,185.604888,-613.898426,-164.182243,255.089210,33.800258,-113.817813,-76.191736,-15.464169,-54.139067,-24.371849,-19.941442,-34.185510,-42.714184,-21.319239,-22.122668,
"fit_DN",390,410,0.000000,0.400000,274.022686,1089.896960,28.571380,2.104652,59.979558,-1155.637661,-199.294271,358.376152,140.018855,-596.545203,-131.678050,208.860494,22.553071,-110.354413,-68.057941,-36.125455,-35.605517,-20.696844,-28.879969,-53.718185,-24.828114,-25.266453,-18.890229,
"fit_DN",410,430,0.000000,0.400000,230.519609,1067.015977,21.488953,-0.280387,49.122950,-1040.842055,-159.005628,308.902737,122.120477,-553.878364,-108.922038,170.269671,15.359025,-98.302393,-65.499833,-25.422688,-31.957826,-15.182850,-16.976193,-30.320819,-16.192060,-28.266150,-32.405344,
"fit_DN",430,450,0.000000,0.400000,188.158180,999.470364,16.121119,-0.997291,49.919724,-925.744401,-129.762450,262.782880,94.314862,-510.604402,-79.374830,134.635089,10.443388,-80.905098,-58.762095,-37.945301,-22.896753,-21.278026,-25.257300,-38.568874,-28.385218,-33.516003,-34.375078,
"fit_DN",450,470,0.000000,0.400000,156.072049,925.131052,12.257566,-1.983398,36.950124,-796.279695,-106.810529,218.254795,74.604510,-450.788024,-67.015658,84.326140,7.475427,-68.452538,-53.751477,-31.941733,-27.888846,-20.365292,-23.994921,-32.307203,-41.838547,-35.700379,-24.387414,
"fit_DN",470,490,0.000000,0.400000,132.212301,824.295664,9.033356,-2.344044,36.564982,-687.134579,-86.221394,179.540195,55.432995,-396.245890,-56.827499,68.537852,3.917899,-55.251699,-44.258155,-22.574106,-27.776555,-16.001267,-19.683113,-35.750688,-20.159544,-24.794895,-33.971079,
"fit_DN",490,510,0.000000,0.400000,104.543035,753.630268,6.230675,-3.341986,32.044039,-584.428399,-66.767239,146.200166,32.534712,-358.002121,-35.758289,49.623183,0.260451,-44.218260,-35.223116,-20.083787,-29.191067,-13.880596,-6.605823,-17.122752,-32.526339,-23.224370,-26.158694,
"fit_DN",510,530,0.000000,0.400000,83.669244,674.741924,4.941160,-1.675551,41.639990,-504.648733,-54.826841,122.062897,21.679062,-307.167974,-40.300025,24.583453,1.130233,-39.938942,-30.633696,-20.425558,-19.396878,-13.593689,-19.690281,-32.095845,-26.183759,-18.900108,-18.985927,
"fit_DN",530,550,0.000000,0.400000,62.903632,594.737076,3.506561,-1.763917,25.099680,-408.582595,-42.249774,97.453091,25.764374,-261.904822,-29.310644,19.933560,1.175463,-30.067161,-34.809587,-13.916927,-23.803923,-18.822925,-12.044957,-13.095015,-35.721836,-27.288521,-31.267898,
"fit_DN",550,570,0.000000,0.400000,52.523340,529.345626,2.732521,-2.327621,29.450967,-353.481716,-35.194689,80.516659,7.829298,-225.877464,-19.217374,4.700359,-0.752131,-23.988153,-29.972361,-21.617749,-12.520432,-14.464080,-9.314445,-21.366644,-20.605120,-18.099037,-23.252824,
"fit_DN",570,590,0.000000,0.400000,42.611608,471.640076,1.697601,-2.051606,26.739240,-288.541175,-27.807883,63.701569,18.140190,-205.379765,-23.070505,-0.670430,-0.256722,-19.725061,-29.807542,-8.690095,-14.656551,-11.801058,-10.751669,-18.625189,-29.908492,-18.951898,-17.184882,
"fit_DN",590,610,0.000000,0.400000,31.272797,419.530163,0.772315,-0.515797,33.637340,-259.327518,-19.531140,53.462595,2.111990,-180.776850,-23.838673,1.287725,-0.436469,-21.700472,-21.713582,-8.833657,-22.157793,-17.214142,-10.538671,-19.522730,-16.535698,-15.714876,-24.301161,
"fit_DN",610,630,0.000000,0.400000,26.971889,371.867197,0.922093,-2.590064,31.577848,-218.102331,-18.280446,46.106831,11.066392,-153.246688,-12.135150,3.245412,-1.618181,-13.881708,-28.181503,-8.339541,-13.353784,-17.290156,-10.998863,-17.256409,-20.002962,-19.165170,-24.862244,
"fit_DN",630,650,0.000000,0.400000,20.482616,332.493576,0.518756,-1.431033,25.008636,-181.270948,-13.871033,39.279128,3.351380,-129.142908,-19.515004,-11.151410,-1.114825,-13.455983,-19.157551,-9.055275,-4.748407,-13.720033,-10.409630,-10.960884,-26.536582,-7.406947,-12.063926,
"fit_DN",650,670,0.000000,0.400000,15.300421,293.081415,0.157395,0.558983,26.360932,-155.498463,-10.175228,31.382570,2.520141,-110.277732,-25.325638,-13.344537,0.244629,-13.258421,-13.480709,-5.070905,-14.654854,-14.953903,-6.871899,-10.201234,-21.228908,-5.523305,-16.224968,
"fit_DN",670,700,0.000000,0.400000,13.234602,252.257903,0.075036,-0.937653,25.289972,-135.274620,-10.221116,22.999127,-1.556532,-91.619884,-6.198513,-9.118059,-0.828658,-8.660884,-13.045073,-7.860221,-4.852731,-5.013854,-9.990377,-15.112683,-5.147292,-16.069570,-15.648007,
"fit_DN",700,750,0.000000,0.400000,10.510506,202.634384,0.257195,-2.117566,21.326639,-96.622275,-8.817789,17.746937,-3.529041,-69.146812,-5.394522,-15.224132,-1.923313,-7.779761,-13.248930,-7.515689,-5.241363,-7.216960,-5.101746,-8.528280,-14.280329,-10.663873,-8.192504,
"fit_DN",750,800,0.000000,0.400000,3.747255,152.397064,-0.258214,-0.840881,20.186800,-70.021475,-3.298424,11.964426,-1.807710,-43.628325,-11.298450,-12.438611,-1.022989,-5.476299,-7.637072,-3.435369,-6.849873,-6.270895,-2.173736,-7.790382,-4.762397,-3.975619,-11.746009,
