"",250,270,0.000000,0.400000,32.184316,109.502754,22.185364,8.960508,20.363409,-119.326647,-53.497528,98.003163,64.979933,-92.743700,-35.155251,50.148566,28.570598,-40.968059,-27.538418,
"",270,290,0.000000,0.400000,54.923699,190.682090,26.972584,11.320766,33.404951,-206.474136,-77.165718,143.266274,94.212507,-156.687597,-51.687660,84.663194,35.139478,-59.332950,-38.346464,
"",290,310,0.000000,0.400000,67.127046,234.603210,23.225536,9.940429,35.720379,-250.909004,-78.559052,146.957754,96.576038,-184.493821,-51.464754,98.814760,30.381344,-57.469292,-37.560026,
"",310,330,0.000000,0.400000,77.151146,270.509178,19.626993,7.665552,37.764662,-288.954183,-77.523380,145.481740,90.387546,-204.619847,-47.961726,110.421194,24.528690,-55.109931,-34.371156,
"",330,350,0.000000,0.400000,94.657180,312.720243,17.437673,6.644871,36.862376,-342.728441,-81.185432,147.499614,88.546743,-215.196277,-47.587907,118.028798,21.292449,-49.510589,-30.750976,
"",350,370,0.000000,0.400000,125.489067,391.458302,16.430385,4.904341,36.673811,-441.583472,-90.069972,160.679144,88.581179,-236.570352,-50.569020,132.611816,17.926962,-49.130800,-26.187338,
"",370,390,0.000000,0.400000,134.027741,431.115048,14.204418,3.197961,36.223543,-473.754827,-86.123749,156.467348,77.002669,-247.949562,-40.204005,133.998383,13.696753,-44.596603,-23.776037,
"",390,410,0.000000,0.400000,123.048112,432.595135,11.354404,3.048057,34.488737,-453.147457,-72.549350,140.985538,69.750518,-227.036963,-36.788048,111.596853,11.264914,-38.330419,-18.173149,
"",410,430,0.000000,0.400000,110.997753,420.258806,8.927394,1.927579,30.235742,-415.794034,-60.570069,122.584163,58.454301,-212.713606,-27.050049,94.425919,8.114416,-31.672833,-17.625213,
"",430,450,0.000000,0.400000,96.322472,396.243450,6.906211,1.539272,30.186332,-372.619808,-49.367834,104.419404,49.197387,-193.923976,-19.834662,77.847277,6.153363,-25.227666,-15.569984,
"",450,470,0.000000,0.400000,79.268843,363.155753,5.196890,1.732255,29.877585,-321.968129,-38.284366,87.139967,39.547312,-175.146615,-15.171315,63.495733,4.986144,-21.052522,-11.556713,
"",470,490,0.000000,0.400000,66.469759,329.462945,4.096480,0.989091,24.509917,-273.590046,-31.021918,72.555381,30.275392,-154.455149,-8.236595,49.554350,3.365862,-16.395459,-11.949406,
"",490,510,0.000000,0.400000,55.194379,299.460650,3.048671,0.346867,23.704959,-236.329387,-23.979623,60.043530,27.004726,-134.824060,-7.832500,36.615038,2.167829,-13.729049,-11.296285,
"",510,530,0.000000,0.400000,44.344276,264.134101,2.349408,0.217991,22.865246,-196.809901,-18.562103,49.318449,17.965715,-121.403090,-2.838791,32.136083,1.261186,-12.272091,-8.653136,
"",530,550,0.000000,0.400000,37.482885,236.265588,1.794981,0.305729,20.993273,-168.104428,-15.050726,39.964666,16.958350,-99.140471,-2.947529,19.389572,1.229812,-7.588860,-8.042343,
"",550,570,0.000000,0.400000,28.510349,209.197005,1.304794,0.307969,23.217233,-140.070832,-10.716858,32.903344,11.352618,-88.738250,-2.013377,15.654592,0.754248,-7.151502,-4.632230,
"",570,590,0.000000,0.400000,24.265680,188.260522,1.056770,0.542899,20.253385,-121.774823,-8.954993,27.838830,12.914942,-77.190621,-3.601950,12.517838,1.049936,-6.615525,-5.519514,
"",590,610,0.000000,0.400000,20.603036,169.940383,0.858623,0.429502,19.105019,-104.800876,-7.270725,23.408671,10.920648,-67.117656,-3.294865,8.018173,0.865202,-5.340988,-4.907310,
"",610,630,0.000000,0.400000,17.766410,149.435842,0.713135,0.144728,18.901296,-89.379766,-6.498776,19.518481,6.291843,-59.800803,-0.435151,7.027722,0.331926,-4.215365,-4.130784,
"",630,650,0.000000,0.400000,14.799407,131.696182,0.597062,0.326755,15.560846,-74.011831,-5.185137,16.061150,3.458722,-47.716887,0.569948,3.067784,0.371982,-2.477134,-2.391968,
"",650,670,0.000000,0.400000,12.292226,119.863109,0.516030,0.003992,15.402647,-64.092730,-4.332031,14.204820,4.455785,-42.228457,0.211487,0.715535,0.175175,-1.867542,-3.403626,
"",670,700,0.000000,0.400000,8.746320,102.800075,0.198154,0.214683,14.905285,-51.373282,-2.187565,10.204648,4.358361,-37.426652,-1.041367,0.969576,0.226020,-2.574204,-3.042135,
