"",1000,1100,0.000000,0.400000,0.732935,19.245520,0.015887,0.005015,7.220147,-5.094486,-0.099532,0.906544,0.169874,-1.883602,0.078220,-2.000748,0.008749,0.139888,-0.594092,
"",1100,1200,0.000000,0.400000,0.418635,12.010113,0.008831,-0.079353,5.889113,-2.865721,-0.070798,0.452307,0.138312,-0.011440,0.194450,-1.497165,-0.080641,-0.000833,-0.586207,
"",1200,1300,0.000000,0.400000,0.287881,7.366656,0.005892,0.055654,4.418974,-1.217137,-0.068335,0.146529,0.028916,0.734639,0.102181,-1.252117,0.056916,0.317607,-0.101485,
"",1300,1400,0.000000,0.400000,0.080368,5.135466,-0.005849,0.004124,3.575792,-1.110279,0.018034,0.119107,-0.036865,0.783983,-0.284322,-0.759749,0.003772,-0.256482,-0.262252,
"",1400,1500,0.000000,0.400000,0.065996,3.220026,-0.001660,0.021503,2.958957,-0.502820,0.014927,0.045262,-0.207079,0.782274,0.188084,-0.483298,0.013423,0.254251,0.026477,
"",1500,1750,0.000000,0.400000,0.017949,1.648174,-0.001590,0.019903,2.012431,-0.164888,0.018484,0.024992,0.011033,0.794773,-0.024755,-0.413901,0.021354,0.096228,-0.017576,
"",1750,2000,0.000000,0.400000,0.010143,0.672971,0.001031,-0.012416,1.142828,-0.083412,-0.006124,0.008944,-0.070733,0.431382,0.061401,-0.048306,-0.015321,-0.012811,-0.060322,
"",2000,5000,0.000000,0.400000,0.000585,0.046633,-0.000076,-0.000249,0.145478,-0.003926,0.000325,0.000409,0.001225,0.057896,-0.000625,-0.008518,-0.000213,-0.000273,-0.003760,
"",250,270,0.400000,0.600000,43.716916,152.012921,28.092733,20.364778,25.855686,-162.061873,-70.374529,129.919716,111.737831,-127.330029,-60.400819,67.900097,47.884776,-55.549741,-47.797692,
"",270,290,0.400000,0.600000,70.521405,240.118696,33.371811,22.101701,40.462284,-260.316575,-96.952685,178.351058,146.050534,-194.405262,-79.344644,104.566679,54.404538,-71.190046,-58.443645,
"",290,310,0.400000,0.600000,80.621434,296.162596,28.209089,19.988627,46.174252,-313.661301,-94.892397,181.743260,148.379250,-229.928704,-80.087680,123.082936,47.295545,-71.883488,-56.607469,
"",310,330,0.400000,0.600000,95.911370,337.050527,24.473343,13.602146,46.806177,-359.750622,-97.057269,181.584948,134.349922,-250.604538,-71.567024,134.420664,36.481929,-67.659988,-51.062060,
"",330,350,0.400000,0.600000,117.462910,400.333442,21.588170,11.143112,46.036596,-434.614482,-100.170654,185.713595,133.688670,-272.726309,-74.107041,148.299398,30.952378,-65.272653,-45.040226,
"",350,370,0.400000,0.600000,156.921664,492.092898,20.521224,7.736256,45.935985,-554.900528,-112.782309,201.102795,125.234336,-296.457431,-71.758504,166.367626,25.286153,-61.774036,-37.761845,
"",370,390,0.400000,0.600000,173.849605,545.476163,17.916355,5.428462,42.589038,-605.249723,-110.327174,197.049848,114.493581,-308.922349,-60.161238,167.924079,19.962959,-54.672097,-34.923360,
"",390,410,0.400000,0.600000,153.901788,545.952371,14.212447,4.935856,44.041025,-571.696564,-91.037875,177.704333,103.373373,-290.494628,-53.997763,143.354736,16.210934,-50.026703,-28.499149,
"",410,430,0.400000,0.600000,139.463264,529.009558,11.237651,3.519130,41.771695,-528.920565,-76.557724,154.566490,81.045030,-270.523919,-37.249178,123.305267,11.779469,-39.290271,-23.264341,
"",430,450,0.400000,0.600000,114.488953,491.378483,8.245983,4.222054,43.346172,-461.418865,-58.807995,129.184326,63.889517,-248.101037,-29.159915,101.325375,9.787328,-33.202455,-15.274538,
"",450,470,0.400000,0.600000,97.114412,458.163612,6.191559,2.275812,38.096611,-405.537015,-46.391165,108.344529,54.138166,-217.822812,-20.338757,78.128658,6.474653,-25.485559,-17.541524,
"",470,490,0.400000,0.600000,83.448208,416.297640,4.901416,0.725921,32.329938,-349.126238,-38.559307,89.486543,38.921839,-196.587390,-10.004591,64.111181,3.712877,-20.007936,-17.870154,
"",490,510,0.400000,0.600000,68.810505,382.429027,3.850781,0.662258,30.532437,-303.979056,-30.388341,76.977268,37.377831,-175.312186,-8.963943,52.651599,3.000663,-17.846505,-16.510861,
"",510,530,0.400000,0.600000,57.366832,338.384432,2.911471,0.885265,31.267578,-258.623956,-24.188955,62.679677,24.976614,-150.795377,-4.289558,40.636611,2.289696,-13.565835,-10.813557,
"",530,550,0.400000,0.600000,45.815559,304.674931,2.236382,0.000350,25.132762,-214.050205,-18.591541,52.475299,20.904820,-132.311181,-2.784099,28.719181,1.017759,-12.367509,-12.321764,
"",550,570,0.400000,0.600000,36.352467,267.769964,1.603117,0.571514,28.120689,-183.021960,-13.687571,42.388584,17.914285,-111.628162,-4.829262,20.686480,1.217789,-10.663577,-7.418421,
"",570,590,0.400000,0.600000,30.308555,233.088371,1.205380,0.378964,27.006145,-152.472393,-10.588509,34.566227,14.078138,-94.026248,-3.849975,12.906032,0.832579,-7.239854,-5.886268,
"",590,610,0.400000,0.600000,22.838309,208.748307,0.816905,0.643423,25.731753,-128.097850,-7.514620,27.825873,8.898039,-79.417138,-1.503209,8.117482,0.773130,-5.134921,-4.196686,
"",610,630,0.400000,0.600000,23.365559,187.454574,1.007748,0.229134,19.198277,-110.786769,-8.833506,23.999494,11.684216,-72.927026,-1.165781,8.030853,0.643229,-5.044650,-7.068854,
"",630,650,0.400000,0.600000,17.416192,166.903434,0.635145,0.115691,23.685345,-96.965636,-5.670372,19.986112,8.062208,-64.528756,-0.514423,7.753048,0.241672,-4.112828,-4.315403,
"",650,670,0.400000,0.600000,12.998881,152.926802,0.303646,0.444996,19.409096,-83.239755,-3.629902,16.010154,10.757967,-56.408880,-3.427419,4.457646,0.691137,-4.155170,-6.682996,
"",670,700,0.400000,0.600000,12.294373,129.794731,0.498322,0.596899,21.101982,-70.957938,-4.241325,14.087712,-0.671280,-47.754454,2.591559,3.643982,0.554479,-0.122877,-1.270799,
"",700,750,0.400000,0.600000,8.638302,104.577137,0.283944,0.122185,15.580356,-49.822333,-2.556018,10.032410,3.700475,-32.197143,0.134864,-2.230256,0.206212,-0.701202,-3.110802,
"",750,800,0.400000,0.600000,4.942556,79.796846,0.091011,-0.016867,13.117579,-33.624839,-1.129198,6.488842,2.689087,-22.295359,-0.614060,-2.778155,-0.023386,-2.015332,-3.418384,
"",800,850,0.400000,0.600000,3.608144,57.648350,0.081678,-0.023693,14.339914,-23.258320,-0.873533,4.093142,0.770187,-16.394328,0.339727,-2.080055,-0.089549,-0.883597,-1.463012,
"",850,900,0.400000,0.600000,2.890849,45.113549,0.054767,0.052568,10.995514,-17.031954,-0.755935,2.651434,0.045460,-10.159342,0.541253,-2.284921,0.040861,0.295428,-1.371279,
"",900,950,0.400000,0.600000,1.950066,34.978352,0.022760,0.214957,10.269006,-13.196942,-0.424984,1.977986,1.784121,-6.409014,-0.829492,-2.095576,0.244826,-0.093442,-1.025065,
"",950,1000,0.400000,0.600000,1.228396,28.468180,0.006017,0.306362,9.400281,-10.680362,-0.275012,1.631064,-1.037009,-5.138308,0.112605,-0.996879,0.180446,-0.344424,0.338394,
"",1000,1100,0.400000,0.600000,0.705931,20.143198,0.025811,-0.105383,7.407095,-6.487255,-0.162013,0.982589,0.154214,-2.661651,0.174914,-0.930728,-0.085920,-0.231514,-1.091900,
"",1100,1200,0.400000,0.600000,0.235969,11.795251,-0.016423,0.054181,6.026690,-2.507821,0.114502,0.293737,0.285451,0.036269,0.295750,-1.527357,0.011800,0.311368,0.055866,
"",1200,1300,0.400000,0.600000,0.139729,8.021428,-0.008661,-0.025871,4.273468,-1.688431,0.091770,0.348303,0.431764,0.861621,-0.449165,-1.411034,-0.012346,-0.180182,-0.375806,
"",1300,1400,0.400000,0.600000,0.235488,5.050563,0.014114,-0.059972,3.549109,-0.944103,-0.123249,0.117321,0.196665,0.808155,0.135518,-0.749289,-0.059470,-0.068741,-0.318397,
"",1400,1500,0.400000,0.600000,0.223926,2.815206,0.008858,-0.001246,2.810635,-0.426577,-0.114344,-0.041718,-0.432442,0.904739,0.042390,-0.519399,0.007204,0.063374,-0.193103,
"",1500,1750,0.400000,0.600000,0.011381,1.995850,-0.005729,0.017619,1.923997,-0.519056,0.034669,0.071579,0.035471,0.542436,-0.068138,-0.074185,0.009659,-0.081640,-0.064652,
"",1750,2000,0.400000,0.600000,0.036849,0.638639,0.003913,-0.001432,1.158385,0.029813,-0.024271,-0.002886,0.005210,0.629868,0.044486,-0.266515,-0.005659,0.013769,0.019857,
"",2000,5000,0.400000,0.600000,0.001987,0.036121,0.000140,0.000171,0.154566,-0.000091,-0.001567,-0.001424,-0.005541,0.057826,0.004736,0.001656,-0.000049,-0.000652,-0.004141,
"",250,270,0.600000,0.800000,36.513873,131.608668,25.854557,21.070801,24.912078,-142.307464,-61.355745,115.305474,100.872737,-113.890677,-53.958584,63.221993,46.541324,-50.117714,-43.454541,
"",270,290,0.600000,0.800000,70.115977,238.766041,33.343979,22.514330,42.884599,-260.427260,-97.306047,179.344451,145.426740,-199.042496,-79.141773,107.968416,54.668845,-74.803655,-60.434845,
"",290,310,0.600000,0.800000,84.325438,293.052412,29.101799,16.914155,41.489082,-311.917768,-98.482086,183.855629,146.672656,-225.965959,-79.155057,120.824055,44.807718,-72.277271,-57.248947,
"",310,330,0.600000,0.800000,97.437111,334.343308,24.998644,13.363127,48.691179,-360.900834,-99.079319,182.152485,136.662447,-252.955872,-73.918690,135.243057,36.758884,-67.882748,-50.523004,
"",330,350,0.600000,0.800000,119.094990,390.225422,21.890433,9.526391,47.221320,-429.877434,-101.990680,184.944550,124.675115,-269.145865,-68.890922,147.393069,29.160619,-63.334028,-42.911258,
"",350,370,0.600000,0.800000,158.886135,488.786923,20.597806,7.571519,46.459072,-556.660190,-113.819247,200.954821,120.334031,-298.780395,-69.738343,169.121877,24.843993,-62.577281,-35.846191,
"",370,390,0.600000,0.800000,170.026972,535.897894,17.903399,5.664130,42.862337,-596.437606,-108.896395,195.828669,112.506158,-298.606084,-62.518778,161.506225,20.148749,-55.034148,-31.479928,
"",390,410,0.600000,0.800000,155.599056,534.195342,14.225869,5.092713,39.249383,-561.997554,-92.461423,173.513648,96.876965,-281.848076,-47.812382,138.941395,16.179276,-44.019242,-27.929075,
"",410,430,0.600000,0.800000,138.577203,517.458214,11.445255,3.390118,39.015089,-517.865349,-77.522057,152.699682,77.637455,-266.693903,-34.394077,120.941594,11.723461,-37.910496,-24.070636,
"",430,450,0.600000,0.800000,117.880662,489.147374,8.518174,4.270615,40.653180,-465.369970,-61.289358,129.239537,67.105538,-238.032866,-29.353457,95.373850,10.330217,-29.581512,-18.105363,
"",450,470,0.600000,0.800000,101.654311,449.540288,6.842043,2.350856,38.814092,-408.784855,-50.263151,110.268723,50.063772,-216.161879,-19.833394,78.774434,6.669346,-25.570198,-13.988815,
"",470,490,0.600000,0.800000,86.081144,419.994000,5.032386,0.984771,27.263564,-354.996419,-39.499738,91.189343,43.763189,-191.663725,-12.371944,63.130191,4.104156,-20.361215,-17.556351,
"",490,510,0.600000,0.800000,68.222755,374.403321,3.834188,2.300057,33.963982,-303.024304,-30.236201,76.397990,34.656175,-166.697592,-14.077899,46.377980,4.447955,-17.723433,-8.442373,
"",510,530,0.600000,0.800000,56.302389,339.898408,2.949618,0.088969,28.996360,-260.750843,-23.472928,63.971405,27.365207,-151.831632,-6.830146,41.380493,1.560054,-16.363201,-12.057344,
"",530,550,0.600000,0.800000,50.053970,299.800803,2.551636,0.177114,26.656609,-220.484861,-21.158607,52.100622,26.950030,-130.502635,-5.383698,29.321524,1.674867,-10.271007,-12.121371,
"",550,570,0.600000,0.800000,37.903271,272.232090,1.482765,1.673423,33.895485,-198.904691,-13.976362,42.696480,13.497288,-119.228937,-3.912828,29.609170,1.962456,-10.169009,-3.736030,
"",570,590,0.600000,0.800000,34.626437,241.734946,1.575745,1.191889,24.054207,-164.487794,-13.822620,36.635500,16.864919,-98.394945,-3.644598,17.817223,1.923029,-7.677141,-7.741055,
"",590,610,0.600000,0.800000,25.954502,216.931225,0.950909,0.025158,26.302180,-139.800243,-9.283888,29.724192,6.289686,-92.293499,2.848476,17.423086,0.062092,-6.022417,-6.767023,
"",610,630,0.600000,0.800000,22.266496,196.016468,0.834689,0.331104,19.657055,-120.347935,-7.685883,25.686054,13.504963,-74.422547,-2.762484,9.390746,0.811042,-5.344800,-8.293692,
"",630,650,0.600000,0.800000,18.809325,175.686758,0.774217,0.260139,22.760196,-107.189092,-7.018044,22.680590,8.125200,-66.800772,-1.641456,8.484251,0.553850,-5.028279,-6.247998,
"",650,670,0.600000,0.800000,13.896045,154.752230,0.506713,0.096984,20.118806,-86.887868,-4.456920,18.105105,6.585345,-56.331586,-2.176544,3.286183,0.208714,-4.557914,-4.252593,
"",670,700,0.600000,0.800000,11.263627,134.276472,0.156540,0.126561,19.461444,-73.033431,-2.660971,12.932401,5.101460,-46.924858,0.089014,3.014604,0.056428,-2.508390,-4.497507,
"",700,750,0.600000,0.800000,8.244315,106.581300,0.209133,0.260386,18.042365,-55.251840,-2.323676,10.533148,3.175926,-34.458496,-0.234019,0.650402,0.240035,-1.591680,-2.668005,
"",750,800,0.600000,0.800000,5.874282,82.062592,0.144726,-0.058994,14.407802,-38.638438,-1.591548,6.313014,3.023851,-24.517313,-0.668021,-1.187820,0.013771,-1.236012,-3.420404,
"",800,850,0.600000,0.800000,3.377303,62.897730,-0.005273,0.235056,12.941089,-27.435386,-0.542517,4.378994,0.928428,-16.186477,0.020470,-1.431494,0.110406,-0.754007,-1.275809,
