kl=3.94 kt=0.94 c2=-1./3. cg=0.75  c2g=-1   name=JHEP03BM1 training=BM11
kl=6.84 kt=0.61 c2=1./3.  cg=0     c2g=1    name=JHEP03BM2 training=BM11
kl=2.21 kt=1.05 c2=-1./3  cg=0.75  c2g=-1.5 name=JHEP03BM3 training=BM5
kl=2.79 kt=0.61 c2=1./3   cg=-0.75 c2g=-0.5 name=JHEP03BM4 training=BM3
kl=3.95 kt=1.17 c2=-1./3. cg=0.25  c2g=1.5  name=JHEP03BM5 training=BM9
kl=5.68 kt=0.83 c2=1./3.  cg=-0.75 c2g=-1   name=JHEP03BM6 training=BM3
kl=-0.1 kt=0.94 c2=1      cg=0.25  c2g=0.5  name=JHEP03BM7 training=BM9
# see https://github.com/HEP-KBFI/hh-multilepton/issues/38#issuecomment-821278740
